1
3.40615
1
1
2
7.25666,-15.9523,0,0,0,-0.563565,0.826072
7.56501,-16.3921,0,0,0,0,0
7.94898,-16.772,0,0,0,0,0
8.44136,-17.0352,0,0,0,0.0763812,0.997079
9.01323,-17.1302,0,0,0,0.0902297,0.995921
9.582,-16.9878,0,0,0,0,0
10.1494,-16.7792,0,0,0,0,0
