1
4.39483
1
0
1
5.74685,-11.7083,0,0,0,-0.574981,0.818167
5.92773,-12.227,0,0,0,0,0
6.1086,-12.7458,0,0,0,0,0
6.28948,-13.2645,0,0,0,0,0
6.47035,-13.7832,0,0,0,0,0
6.65123,-14.3019,0,0,0,0,0
6.8321,-14.8206,0,0,0,0,0
7.01298,-15.3394,0,0,0,0,0
7.19386,-15.8581,0,0,0,0,0
